,id,event_id,type_id,period_id,min,sec,team_id,outcome,x,y,timestamp,date,time,last_modified
543,1185417929,252,49,1,29,14,21,1,35.9,6.2,2015-01-13T20:14:44.541,2015-01-13,20:14:44,2015-01-13T20:14:44
544,1806897878,253,1,1,29,15,21,1,36.7,7.1,2015-01-13T20:14:45.166,2015-01-13,20:14:45,2015-01-13T20:14:49
545,1664983482,292,45,1,29,19,11,0,54.0,71.6,2015-01-13T20:14:48.675,2015-01-13,20:14:48,2015-01-13T20:14:51
546,259132112,254,3,1,29,19,21,1,46.0,28.4,2015-01-13T20:14:48.874,2015-01-13,20:14:48,2015-01-13T20:15:00
547,335327160,256,1,1,29,23,21,1,54.4,50.6,2015-01-13T20:14:53.80,2015-01-13,20:14:53,2015-01-13T20:14:54
548,141497628,257,1,1,29,24,21,1,61.2,75.0,2015-01-13T20:14:54.168,2015-01-13,20:14:54,2015-01-13T20:14:56
549,1917302903,258,61,1,29,25,21,0,72.9,82.6,2015-01-13T20:14:54.552,2015-01-13,20:14:54,2015-01-14T09:19:57
550,219826853,293,8,1,29,26,11,1,24.9,10.9,2015-01-13T20:14:56.324,2015-01-13,20:14:56,2015-01-13T20:14:56
551,1848356413,259,5,1,29,29,21,1,83.4,101.0,2015-01-13T20:14:58.552,2015-01-13,20:14:58,2015-01-13T20:15:21
552,874859487,294,5,1,29,29,11,0,16.6,-1.0,2015-01-13T20:14:58.740,2015-01-13,20:14:58,2015-01-13T20:15:22
553,1315396169,260,1,1,29,40,21,1,77.9,100.0,2015-01-13T20:15:10.114,2015-01-13,20:15:10,2015-01-13T20:15:12
554,788947485,261,1,1,29,42,21,1,72.9,83.0,2015-01-13T20:15:12.172,2015-01-13,20:15:12,2015-01-13T20:15:38
555,1900515776,262,13,1,29,46,21,1,75.6,64.3,2015-01-13T20:15:15.964,2015-01-13,20:15:15,2015-01-13T20:15:38
556,783184865,263,5,1,29,49,21,0,101.0,58.0,2015-01-13T20:15:18.552,2015-01-13,20:15:18,2015-01-13T20:15:37
557,643786410,295,5,1,29,49,11,1,-1.0,42.0,2015-01-13T20:15:19.124,2015-01-13,20:15:19,2015-01-13T20:15:23
558,1070236356,296,1,1,30,12,11,0,4.9,41.5,2015-01-13T20:15:42.308,2015-01-13,20:15:42,2015-01-13T20:15:44
559,539561660,264,43,1,30,13,21,1,0.0,0.0,2015-01-13T20:15:43.292,2015-01-13,20:15:43,2015-01-13T20:15:50
560,97533313,265,1,1,30,14,21,1,43.9,52.5,2015-01-13T20:15:44.476,2015-01-13,20:15:44,2015-01-13T20:15:46
561,1396851606,266,1,1,30,16,21,0,65.0,47.3,2015-01-13T20:15:46.131,2015-01-13,20:15:46,2015-01-13T20:15:47
562,1074155192,297,12,1,30,17,11,1,23.8,63.7,2015-01-13T20:15:46.777,2015-01-13,20:15:46,2015-01-13T20:15:46
563,1654321890,267,49,1,30,22,21,1,42.4,4.1,2015-01-13T20:15:51.865,2015-01-13,20:15:51,2015-01-13T20:15:52
564,1756434744,268,1,1,30,24,21,1,41.6,5.0,2015-01-13T20:15:53.656,2015-01-13,20:15:53,2015-01-13T20:15:58
565,646020330,269,1,1,30,28,21,0,30.2,4.0,2015-01-13T20:15:58.222,2015-01-13,20:15:58,2015-01-13T20:15:59
566,698344219,298,49,1,30,31,11,1,23.6,96.2,2015-01-13T20:16:01.172,2015-01-13,20:16:01,2015-01-13T20:16:01
567,751440739,299,1,1,30,32,11,1,23.6,96.2,2015-01-13T20:16:01.668,2015-01-13,20:16:01,2015-01-13T20:16:05
568,787911471,300,1,1,30,35,11,1,7.9,71.4,2015-01-13T20:16:05.412,2015-01-13,20:16:05,2015-01-13T20:16:07
569,682334533,301,1,1,30,37,11,0,3.8,40.9,2015-01-13T20:16:07.188,2015-01-13,20:16:07,2015-01-13T20:16:10
570,1656078844,270,44,1,30,40,21,1,48.0,54.8,2015-01-13T20:16:09.730,2015-01-13,20:16:09,2015-01-13T20:16:11
571,931545695,302,44,1,30,40,11,0,52.9,44.3,2015-01-13T20:16:09.730,2015-01-13,20:16:09,2015-01-13T20:16:35
572,1049304470,271,1,1,30,41,21,0,48.4,54.4,2015-01-13T20:16:10.552,2015-01-13,20:16:10,2015-01-14T09:20:34
573,213967629,303,1,1,30,45,11,1,46.8,67.2,2015-01-13T20:16:15.492,2015-01-13,20:16:15,2015-01-13T20:16:18
574,938282426,304,1,1,30,48,11,1,52.0,85.6,2015-01-13T20:16:17.988,2015-01-13,20:16:17,2015-01-13T20:16:20
575,524126240,305,1,1,30,50,11,1,56.5,96.6,2015-01-13T20:16:20.84,2015-01-13,20:16:20,2015-01-13T20:16:23
576,2140563637,306,3,1,30,53,11,0,70.4,84.9,2015-01-13T20:16:23.93,2015-01-13,20:16:23,2015-01-13T20:16:25
577,1420889282,272,7,1,30,53,21,1,29.6,15.1,2015-01-13T20:16:23.103,2015-01-13,20:16:23,2015-01-13T20:16:25
578,605107189,273,49,1,30,55,21,1,34.9,10.1,2015-01-13T20:16:24.652,2015-01-13,20:16:24,2015-01-13T20:16:25
579,1193780014,274,1,1,30,56,21,1,35.0,8.9,2015-01-13T20:16:25.552,2015-01-13,20:16:25,2015-01-14T09:20:50
580,2126013502,275,1,1,30,57,21,1,35.9,17.6,2015-01-13T20:16:26.575,2015-01-13,20:16:26,2015-01-13T20:16:28
581,2114487153,276,1,1,30,58,21,1,40.1,4.7,2015-01-13T20:16:28.72,2015-01-13,20:16:28,2015-01-13T20:16:31
582,1285464381,277,61,1,31,0,21,1,32.1,13.2,2015-01-13T20:16:29.552,2015-01-13,20:16:29,2015-01-13T20:16:57
583,801018097,278,5,1,31,1,21,0,37.6,-1.2,2015-01-13T20:16:30.756,2015-01-13,20:16:30,2015-01-13T20:16:53
584,1354912023,307,5,1,31,1,11,1,62.4,101.2,2015-01-13T20:16:30.756,2015-01-13,20:16:30,2015-01-13T20:16:52
585,1100303571,308,1,1,31,22,11,1,63.0,100.0,2015-01-13T20:16:52.404,2015-01-13,20:16:52,2015-01-13T20:16:57
586,1341036064,279,49,1,31,29,21,1,9.7,22.7,2015-01-13T20:16:58.707,2015-01-13,20:16:58,2015-01-13T20:16:58
587,1940941855,280,1,1,31,43,21,1,24.4,33.6,2015-01-13T20:17:13.465,2015-01-13,20:17:13,2015-01-13T20:17:31
588,587702413,281,61,1,31,49,21,0,80.0,44.3,2015-01-13T20:17:19.373,2015-01-13,20:17:19,2015-01-13T20:17:19
589,1168666437,309,12,1,31,50,11,1,18.2,60.5,2015-01-13T20:17:19.796,2015-01-13,20:17:19,2015-01-13T20:17:19
590,1059847870,310,1,1,31,51,11,1,28.0,66.1,2015-01-13T20:17:21.45,2015-01-13,20:17:21,2015-01-13T20:17:21
591,1824079893,282,43,1,31,51,21,1,0.0,0.0,2015-01-13T20:17:21.512,2015-01-13,20:17:21,2015-01-13T20:17:37
592,667344690,311,1,1,31,52,11,1,34.5,57.5,2015-01-13T20:17:21.652,2015-01-13,20:17:21,2015-01-13T20:17:22
593,1305679426,312,49,1,31,53,11,1,28.3,64.9,2015-01-13T20:17:23.541,2015-01-13,20:17:23,2015-01-13T20:17:23
594,1993859017,313,1,1,31,54,11,1,28.3,64.9,2015-01-13T20:17:23.716,2015-01-13,20:17:23,2015-01-13T20:17:25
595,719412424,314,61,1,31,55,11,0,47.0,57.3,2015-01-13T20:17:25.156,2015-01-13,20:17:25,2015-01-13T20:17:25
596,1484268976,283,1,1,31,57,21,0,53.4,52.8,2015-01-13T20:17:26.883,2015-01-13,20:17:26,2015-01-13T20:17:27
597,291171403,315,52,1,31,59,11,1,9.2,42.4,2015-01-13T20:17:29.172,2015-01-13,20:17:29,2015-01-13T20:17:29
598,612297880,316,1,1,32,0,11,0,9.2,42.4,2015-01-13T20:17:29.724,2015-01-13,20:17:29,2015-01-13T20:17:34
599,348959196,284,5,1,32,2,21,1,55.2,100.2,2015-01-13T20:17:32.550,2015-01-13,20:17:32,2015-01-13T20:18:20
600,1287954214,317,5,1,32,2,11,0,44.1,-1.3,2015-01-13T20:17:32.550,2015-01-13,20:17:32,2015-01-13T20:18:20
601,862315903,285,1,1,32,13,21,1,54.9,100.0,2015-01-13T20:17:43.43,2015-01-13,20:17:43,2015-01-13T20:17:46
602,1248757965,286,61,1,32,16,21,0,69.1,95.1,2015-01-13T20:17:46.542,2015-01-13,20:17:46,2015-01-13T20:17:47
603,1070697888,318,49,1,32,18,11,1,37.4,7.0,2015-01-13T20:17:47.925,2015-01-13,20:17:47,2015-01-13T20:17:47
604,1059245956,319,3,1,32,20,11,1,40.6,5.0,2015-01-13T20:17:50.277,2015-01-13,20:17:50,2015-01-13T20:17:55
605,1928239131,287,45,1,32,20,21,0,59.4,95.0,2015-01-13T20:17:50.542,2015-01-13,20:17:50,2015-01-13T20:17:55
606,1179516233,288,4,1,32,23,21,0,60.2,94.8,2015-01-13T20:17:53.429,2015-01-13,20:17:53,2015-01-13T20:17:57
607,250603811,320,4,1,32,23,11,1,39.8,5.2,2015-01-13T20:17:53.429,2015-01-13,20:17:53,2015-01-13T20:18:01
608,105635309,321,1,1,32,26,11,1,20.9,9.8,2015-01-13T20:17:56.516,2015-01-13,20:17:56,2015-01-13T20:18:00
609,1461227664,322,1,1,32,30,11,1,36.1,39.7,2015-01-13T20:18:00.516,2015-01-13,20:18:00,2015-01-13T20:18:02
610,2009821866,323,1,1,32,33,11,1,46.7,42.5,2015-01-13T20:18:02.676,2015-01-13,20:18:02,2015-01-13T20:18:06
611,292153163,324,1,1,32,36,11,1,36.4,74.5,2015-01-13T20:18:06.517,2015-01-13,20:18:06,2015-01-13T20:18:07
612,123104564,325,1,1,32,37,11,1,41.9,93.3,2015-01-13T20:18:07.429,2015-01-13,20:18:07,2015-01-14T09:21:40
613,509681833,326,1,1,32,40,11,1,32.1,83.8,2015-01-13T20:18:10.469,2015-01-13,20:18:10,2015-01-13T20:18:18
614,1551888868,327,1,1,32,49,11,1,87.2,92.0,2015-01-13T20:18:18.676,2015-01-13,20:18:18,2015-01-13T20:18:20
615,203692639,328,1,1,32,50,11,1,71.5,77.8,2015-01-13T20:18:20.5,2015-01-13,20:18:20,2015-01-13T20:18:21
616,1544379758,329,1,1,32,51,11,0,72.3,57.0,2015-01-13T20:18:21.477,2015-01-13,20:18:21,2015-01-13T20:18:22
617,177482658,289,49,1,32,52,21,1,27.2,47.5,2015-01-13T20:18:21.809,2015-01-13,20:18:21,2015-01-13T20:18:22
618,1554621209,290,1,1,32,53,21,1,27.2,47.6,2015-01-13T20:18:22.552,2015-01-13,20:18:22,2015-01-14T09:21:52
619,1522658672,291,3,1,32,54,21,0,37.8,41.2,2015-01-13T20:18:24.394,2015-01-13,20:18:24,2015-01-13T20:19:48
620,640930568,330,7,1,32,54,11,1,62.2,58.8,2015-01-13T20:18:24.404,2015-01-13,20:18:24,2015-01-13T20:18:26
621,204064145,331,1,1,32,55,11,1,62.4,60.8,2015-01-13T20:18:24.552,2015-01-13,20:18:24,2015-01-14T09:22:02
622,924258397,332,49,1,32,56,11,1,54.0,42.1,2015-01-13T20:18:25.552,2015-01-13,20:18:25,2015-01-14T09:22:04
623,1431197574,333,1,1,32,57,11,1,54.0,42.1,2015-01-13T20:18:27.381,2015-01-13,20:18:27,2015-01-13T20:18:28
624,452359959,334,1,1,32,59,11,1,38.9,62.1,2015-01-13T20:18:28.756,2015-01-13,20:18:28,2015-01-13T20:18:34
625,1073636057,335,1,1,33,4,11,1,57.0,84.2,2015-01-13T20:18:34.68,2015-01-13,20:18:34,2015-01-13T20:18:35
626,218335303,336,1,1,33,6,11,1,62.4,96.0,2015-01-13T20:18:35.637,2015-01-13,20:18:35,2015-01-13T20:18:39
627,1478683518,337,1,1,33,9,11,1,75.1,76.9,2015-01-13T20:18:39.301,2015-01-13,20:18:39,2015-01-13T20:18:41
628,1652516847,338,1,1,33,11,11,0,71.3,66.9,2015-01-13T20:18:41.349,2015-01-13,20:18:41,2015-01-13T20:18:41
629,773342323,292,49,1,33,13,21,1,31.8,46.1,2015-01-13T20:18:42.871,2015-01-13,20:18:42,2015-01-13T20:18:43
630,2022920494,293,1,1,33,15,21,1,55.9,27.6,2015-01-13T20:18:45.117,2015-01-13,20:18:45,2015-01-13T20:19:17
631,165455641,294,1,1,33,21,21,1,88.3,26.4,2015-01-13T20:18:50.999,2015-01-13,20:18:50,2015-01-13T20:20:18
632,371796536,295,15,1,33,23,21,1,86.8,57.1,2015-01-13T20:18:53.279,2015-01-13,20:18:53,2015-01-13T20:19:27
633,2103845241,296,61,1,33,24,21,1,90.8,53.4,2015-01-13T20:18:53.552,2015-01-13,20:18:53,2015-01-13T20:23:09
634,183292198,331,1,1,33,25,21,1,91.0,64.7,2015-01-13T20:18:54.552,2015-01-13,20:18:54,2015-01-13T20:23:07
635,823668317,297,50,1,33,28,21,1,98.4,73.4,2015-01-13T20:18:57.783,2015-01-13,20:18:57,2015-01-13T20:19:02
636,1108408915,339,7,1,33,28,11,1,1.6,26.6,2015-01-13T20:18:57.793,2015-01-13,20:18:57,2015-01-13T20:19:02
637,1140600314,340,6,1,33,30,11,0,1.6,26.6,2015-01-13T20:18:59.552,2015-01-13,20:18:59,2015-01-13T20:19:37
638,423125956,298,6,1,33,30,21,1,98.4,73.4,2015-01-13T20:19:00.450,2015-01-13,20:19:00,2015-01-13T20:19:05
639,1165576061,299,1,1,34,1,21,0,99.5,99.5,2015-01-13T20:19:30.789,2015-01-13,20:19:30,2015-01-13T20:19:35
640,800957915,341,11,1,34,5,11,1,4.1,52.2,2015-01-13T20:19:35.397,2015-01-13,20:19:35,2015-01-13T20:19:35
641,65823035,342,1,1,34,12,11,1,13.6,54.9,2015-01-13T20:19:41.710,2015-01-13,20:19:41,2015-01-13T20:19:46
642,909274839,343,1,1,34,16,11,1,28.7,96.5,2015-01-13T20:19:46.165,2015-01-13,20:19:46,2015-01-13T20:19:47
643,1108464205,344,1,1,34,18,11,1,42.6,73.3,2015-01-13T20:19:47.701,2015-01-13,20:19:47,2015-01-13T20:19:49
644,2052945852,345,1,1,34,20,11,1,43.3,70.6,2015-01-13T20:19:49.733,2015-01-13,20:19:49,2015-01-13T20:19:54
645,1293260295,346,1,1,34,25,11,0,68.4,94.7,2015-01-13T20:19:54.741,2015-01-13,20:19:54,2015-01-13T20:19:56
646,1573368155,300,12,1,34,26,21,1,23.3,21.9,2015-01-13T20:19:55.552,2015-01-13,20:19:55,2015-01-13T20:20:58
647,514973077,301,5,1,34,27,21,0,27.2,-1.6,2015-01-13T20:19:56.552,2015-01-13,20:19:56,2015-01-13T20:20:39
648,1022031668,347,5,1,34,27,11,1,72.8,101.6,2015-01-13T20:19:57.190,2015-01-13,20:19:57,2015-01-13T20:20:39
649,1725613169,348,1,1,34,41,11,1,70.9,100.0,2015-01-13T20:20:10.552,2015-01-13,20:20:10,2015-01-13T20:25:27
650,740896783,349,1,1,34,43,11,0,80.4,96.9,2015-01-13T20:20:12.552,2015-01-13,20:20:12,2015-01-13T20:25:31
651,1493497246,1123,8,1,34,44,21,1,28.9,8.7,2015-01-13T20:20:13.992,2015-01-13,20:20:13,2015-01-14T09:23:09
652,1247154856,302,49,1,34,45,21,1,28.9,4.9,2015-01-13T20:20:15.305,2015-01-13,20:20:15,2015-01-13T20:20:15
653,2105960844,303,1,1,34,48,21,1,29.5,14.6,2015-01-13T20:20:17.620,2015-01-13,20:20:17,2015-01-13T20:20:19
654,837141262,304,1,1,34,49,21,1,16.4,20.7,2015-01-13T20:20:19.345,2015-01-13,20:20:19,2015-01-13T20:20:22
655,1923955280,305,1,1,34,52,21,1,32.7,51.2,2015-01-13T20:20:22.0,2015-01-13,20:20:22,2015-01-13T20:20:23
656,885924903,306,1,1,34,54,21,1,39.1,67.0,2015-01-13T20:20:23.776,2015-01-13,20:20:23,2015-01-13T20:20:30
657,500922665,308,3,1,34,58,21,1,61.8,97.6,2015-01-13T20:20:27.552,2015-01-13,20:20:27,2015-01-13T20:21:00
658,564226085,352,45,1,34,58,11,0,38.2,2.4,2015-01-13T20:20:27.552,2015-01-13,20:20:27,2015-01-13T20:20:40
659,2094004284,307,50,1,35,0,21,1,66.2,97.1,2015-01-13T20:20:30.512,2015-01-13,20:20:30,2015-01-13T20:20:32
660,1617580761,350,7,1,35,0,11,1,33.8,2.9,2015-01-13T20:20:30.522,2015-01-13,20:20:30,2015-01-13T20:20:32
661,1055765577,309,5,1,35,2,21,1,69.1,101.4,2015-01-13T20:20:31.766,2015-01-13,20:20:31,2015-01-13T20:20:58
662,799045506,351,5,1,35,2,11,0,30.9,-1.4,2015-01-13T20:20:31.766,2015-01-13,20:20:31,2015-01-13T20:20:39
663,1230947380,310,1,1,35,10,21,1,71.0,100.0,2015-01-13T20:20:39.903,2015-01-13,20:20:39,2015-01-13T20:20:41
664,510406828,311,1,1,35,11,21,1,59.1,89.7,2015-01-13T20:20:41.378,2015-01-13,20:20:41,2015-01-13T20:20:44
665,1919550092,312,1,1,35,15,21,1,77.9,43.4,2015-01-13T20:20:44.764,2015-01-13,20:20:44,2015-01-13T20:20:46
666,1651832819,313,1,1,35,17,21,1,77.2,28.0,2015-01-13T20:20:46.746,2015-01-13,20:20:46,2015-01-13T20:20:48
667,1546552271,314,1,1,35,18,21,1,74.6,42.5,2015-01-13T20:20:48.156,2015-01-13,20:20:48,2015-01-13T20:20:50
668,1520112296,315,1,1,35,20,21,1,80.0,30.1,2015-01-13T20:20:50.108,2015-01-13,20:20:50,2015-01-13T20:20:51
669,1808050339,316,1,1,35,21,21,0,90.6,16.8,2015-01-13T20:20:51.478,2015-01-13,20:20:51,2015-01-13T20:20:53
670,1718482760,353,12,1,35,24,11,1,7.5,61.2,2015-01-13T20:20:53.973,2015-01-13,20:20:53,2015-01-13T20:20:54
671,784882445,354,49,1,35,26,11,1,6.1,76.7,2015-01-13T20:20:56.325,2015-01-13,20:20:56,2015-01-13T20:20:56
672,1481827565,355,1,1,35,28,11,0,6.1,76.7,2015-01-13T20:20:58.453,2015-01-13,20:20:58,2015-01-13T20:21:01
673,228923295,317,49,1,35,31,21,1,43.2,51.9,2015-01-13T20:21:01.213,2015-01-13,20:21:01,2015-01-13T20:21:01
674,13174114,318,1,1,35,33,21,1,42.8,46.9,2015-01-13T20:21:02.623,2015-01-13,20:21:02,2015-01-13T20:21:08
675,781751188,319,1,1,35,38,21,1,66.7,11.7,2015-01-13T20:21:08.310,2015-01-13,20:21:08,2015-01-13T20:21:10
676,864318172,320,1,1,35,40,21,1,59.2,23.1,2015-01-13T20:21:10.70,2015-01-13,20:21:10,2015-01-13T20:21:15
677,618624194,321,1,1,35,45,21,0,62.9,45.7,2015-01-13T20:21:14.948,2015-01-13,20:21:14,2015-01-13T20:21:15
678,1859163462,356,8,1,35,47,11,1,29.3,56.9,2015-01-13T20:21:16.726,2015-01-13,20:21:16,2015-01-13T20:21:16
679,1903625115,357,49,1,35,48,11,1,34.9,66.7,2015-01-13T20:21:17.974,2015-01-13,20:21:17,2015-01-13T20:21:18
680,1506319322,358,1,1,35,49,11,1,37.5,66.1,2015-01-13T20:21:19.158,2015-01-13,20:21:19,2015-01-13T20:21:21
681,1190779599,359,1,1,35,52,11,1,51.5,64.5,2015-01-13T20:21:21.797,2015-01-13,20:21:21,2015-01-13T20:21:25
682,604577673,360,1,1,35,55,11,1,75.7,31.2,2015-01-13T20:21:25.429,2015-01-13,20:21:25,2015-01-13T20:21:28
683,1495399448,361,50,1,35,58,11,1,88.3,27.3,2015-01-13T20:21:28.438,2015-01-13,20:21:28,2015-01-13T20:21:29
684,615135794,322,7,1,35,58,21,1,11.7,72.7,2015-01-13T20:21:28.473,2015-01-13,20:21:28,2015-01-13T20:21:29
685,1523271969,323,49,1,35,59,21,1,15.7,70.9,2015-01-13T20:21:29.390,2015-01-13,20:21:29,2015-01-13T20:21:29
686,1256479034,324,1,1,36,0,21,1,15.2,69.6,2015-01-13T20:21:29.902,2015-01-13,20:21:29,2015-01-13T20:21:31
687,1976281908,325,1,1,36,2,21,1,20.5,54.9,2015-01-13T20:21:31.713,2015-01-13,20:21:31,2015-01-13T20:21:36
688,251277706,326,1,1,36,6,21,1,39.1,42.8,2015-01-13T20:21:36.184,2015-01-13,20:21:36,2015-01-13T20:21:44
689,509352796,327,1,1,36,8,21,1,46.4,53.0,2015-01-13T20:21:37.649,2015-01-13,20:21:37,2015-01-13T20:21:41
690,1749526379,328,1,1,36,11,21,1,56.5,74.1,2015-01-13T20:21:41.240,2015-01-13,20:21:41,2015-01-13T20:21:44
691,204479718,329,3,1,36,18,21,0,94.2,76.6,2015-01-13T20:21:48.203,2015-01-13,20:21:48,2015-01-13T20:21:49
692,1043820432,362,7,1,36,18,11,1,5.8,23.4,2015-01-13T20:21:48.469,2015-01-13,20:21:48,2015-01-13T20:21:49
693,541973126,363,49,1,36,19,11,1,7.1,14.1,2015-01-13T20:21:49.478,2015-01-13,20:21:49,2015-01-13T20:21:49
694,1572126640,364,1,1,36,21,11,1,12.5,13.2,2015-01-13T20:21:51.238,2015-01-13,20:21:51,2015-01-13T20:21:53
695,1664490169,365,1,1,36,23,11,1,31.2,33.4,2015-01-13T20:21:53.175,2015-01-13,20:21:53,2015-01-13T20:21:54
696,388986409,366,1,1,36,26,11,1,17.9,16.5,2015-01-13T20:21:56.134,2015-01-13,20:21:56,2015-01-13T20:21:59
697,997511918,367,1,1,36,29,11,1,26.8,32.4,2015-01-13T20:21:59.173,2015-01-13,20:21:59,2015-01-13T20:22:06
698,1589471617,330,55,1,36,37,21,1,30.4,35.5,2015-01-13T20:22:06.552,2015-01-13,20:22:06,2015-01-13T20:22:27
699,42484616,368,2,1,36,37,11,1,67.1,32.8,2015-01-13T20:22:06.710,2015-01-13,20:22:06,2015-01-13T20:22:25
700,291872776,332,1,1,37,16,21,0,30.0,51.3,2015-01-13T20:22:45.790,2015-01-13,20:22:45,2015-01-13T20:22:53
701,2039497399,333,44,1,37,20,21,0,86.5,65.4,2015-01-13T20:22:49.878,2015-01-13,20:22:49,2015-01-13T20:22:51
702,280772829,369,44,1,37,20,11,1,13.5,34.6,2015-01-13T20:22:49.878,2015-01-13,20:22:49,2015-01-13T20:22:51
703,1739751726,370,12,1,37,21,11,1,12.5,34.2,2015-01-13T20:22:50.598,2015-01-13,20:22:50,2015-01-13T20:22:51
704,463182492,371,12,1,37,23,11,1,14.9,42.5,2015-01-13T20:22:52.870,2015-01-13,20:22:52,2015-01-13T20:22:56
705,718463608,334,5,1,37,25,21,1,34.9,101.8,2015-01-13T20:22:55.347,2015-01-13,20:22:55,2015-01-13T20:23:09
706,1932544882,372,5,1,37,25,11,0,65.1,-1.8,2015-01-13T20:22:55.347,2015-01-13,20:22:55,2015-01-13T20:23:09
707,1351533858,335,1,1,37,39,21,1,48.1,100.0,2015-01-13T20:23:08.973,2015-01-13,20:23:08,2015-01-13T20:23:10
708,444420214,336,1,1,37,41,21,0,61.9,92.9,2015-01-13T20:23:10.834,2015-01-13,20:23:10,2015-01-13T20:23:29
709,962589099,373,8,1,37,42,11,1,29.1,21.9,2015-01-13T20:23:12.166,2015-01-13,20:23:12,2015-01-13T20:23:12
710,266119623,337,43,1,37,43,21,1,0.0,0.0,2015-01-13T20:23:12.675,2015-01-13,20:23:12,2015-01-13T20:23:32
711,955013731,374,49,1,37,44,11,1,27.6,30.1,2015-01-13T20:23:13.623,2015-01-13,20:23:13,2015-01-13T20:23:13
712,1017160752,375,1,1,37,47,11,1,38.2,36.1,2015-01-13T20:23:16.742,2015-01-13,20:23:16,2015-01-13T20:23:25
713,701075416,338,45,1,37,55,21,0,37.9,77.4,2015-01-13T20:23:24.640,2015-01-13,20:23:24,2015-01-13T20:23:26
714,1877074879,376,3,1,37,55,11,1,62.1,22.6,2015-01-13T20:23:25.351,2015-01-13,20:23:25,2015-01-13T20:23:26
715,2070163441,377,1,1,37,56,11,1,57.5,15.5,2015-01-13T20:23:26.439,2015-01-13,20:23:26,2015-01-13T20:23:30
716,1091340628,378,1,1,38,0,11,0,58.1,4.4,2015-01-13T20:23:30.248,2015-01-13,20:23:30,2015-01-13T20:23:30
717,260600183,339,74,1,38,0,21,1,38.8,96.9,2015-01-13T20:23:30.464,2015-01-13,20:23:30,2015-01-13T20:23:31
718,1431265893,340,5,1,38,2,21,0,34.4,101.9,2015-01-13T20:23:32.150,2015-01-13,20:23:32,2015-01-13T20:23:39
719,1515059429,379,5,1,38,2,11,1,64.0,-1.8,2015-01-13T20:23:32.150,2015-01-13,20:23:32,2015-01-13T20:23:39
720,97358722,380,1,1,38,9,11,1,61.2,0.0,2015-01-13T20:23:38.854,2015-01-13,20:23:38,2015-01-13T20:23:41
721,84024839,381,1,1,38,11,11,1,42.1,6.8,2015-01-13T20:23:41.542,2015-01-13,20:23:41,2015-01-13T20:23:44
722,164001007,382,1,1,38,14,11,1,34.5,45.5,2015-01-13T20:23:44.374,2015-01-13,20:23:44,2015-01-13T20:23:46
723,1959049643,383,1,1,38,16,11,1,42.2,69.1,2015-01-13T20:23:46.486,2015-01-13,20:23:46,2015-01-13T20:23:48
724,1384310340,384,1,1,38,18,11,1,60.4,66.6,2015-01-13T20:23:48.294,2015-01-13,20:23:48,2015-01-13T20:23:50
725,937737095,385,1,1,38,21,11,1,62.3,96.5,2015-01-13T20:23:50.822,2015-01-13,20:23:50,2015-01-13T20:23:53
726,523972568,386,1,1,38,23,11,1,41.8,79.0,2015-01-13T20:23:53.222,2015-01-13,20:23:53,2015-01-13T20:23:56
727,1062572526,387,1,1,38,26,11,1,45.0,44.2,2015-01-13T20:23:56.230,2015-01-13,20:23:56,2015-01-13T20:23:59
728,1606240600,388,1,1,38,29,11,1,56.8,52.1,2015-01-13T20:23:58.791,2015-01-13,20:23:58,2015-01-13T20:24:01
729,1479956010,389,1,1,38,31,11,0,45.7,54.6,2015-01-13T20:24:01.63,2015-01-13,20:24:01,2015-01-13T20:24:04
730,1123064407,342,59,1,38,34,21,1,0.0,0.0,2015-01-13T20:24:03.552,2015-01-13,20:24:03,2015-01-13T20:24:11
731,1683071107,341,52,1,38,35,21,1,14.1,68.5,2015-01-13T20:24:04.853,2015-01-13,20:24:04,2015-01-13T20:24:04
732,666971609,343,1,1,38,36,21,1,14.1,68.5,2015-01-13T20:24:06.461,2015-01-13,20:24:06,2015-01-13T20:24:10
733,1618061791,344,1,1,38,41,21,1,43.1,89.0,2015-01-13T20:24:11.480,2015-01-13,20:24:11,2015-01-13T20:24:13
734,670735614,345,1,1,38,44,21,1,45.5,60.8,2015-01-13T20:24:13.646,2015-01-13,20:24:13,2015-01-13T20:24:18
735,1152924551,346,1,1,38,49,21,1,39.7,32.1,2015-01-13T20:24:18.772,2015-01-13,20:24:18,2015-01-13T20:24:20
736,1116553310,347,1,1,38,51,21,1,44.8,45.1,2015-01-13T20:24:20.869,2015-01-13,20:24:20,2015-01-13T20:24:23
737,924587378,348,1,1,38,54,21,1,53.7,25.5,2015-01-13T20:24:23.802,2015-01-13,20:24:23,2015-01-13T20:24:27
738,1745579163,349,1,1,38,57,21,1,42.6,35.7,2015-01-13T20:24:27.506,2015-01-13,20:24:27,2015-01-13T20:24:30
739,317210684,350,1,1,39,0,21,0,40.5,33.3,2015-01-13T20:24:29.941,2015-01-13,20:24:29,2015-01-13T20:24:33
740,1719323464,390,12,1,39,5,11,1,24.8,19.1,2015-01-13T20:24:34.807,2015-01-13,20:24:34,2015-01-13T20:24:35
741,2077306459,391,49,1,39,6,11,1,31.3,27.1,2015-01-13T20:24:35.552,2015-01-13,20:24:35,2015-01-14T09:25:19
742,462548952,392,1,1,39,7,11,1,31.3,27.1,2015-01-13T20:24:37.158,2015-01-13,20:24:37,2015-01-13T20:24:39
